question_id,grounding_grounding_sam,grounding_grounding_sam_processed,grounding_grounding_sam_mean,grounding_qwen_vl,grounding_qwen_vl_processed,grounding_qwen_vl_mean,grounding_llama32_11b,grounding_llama32_11b_processed,grounding_llama32_11b_mean
3488003,"[0.739234209060669, 0.739234209060669, 0.7534666657447815, 0.5265101194381714, 0.5265101194381714, 0.783160388469696, 0.38029855489730835, 0.7744128704071045, 0.7744128704071045, 0.7289412617683411, 0.5265101194381714, 0.7424216866493225, 0.38029855489730835, 0.5265101194381714, 0.5265101194381714, 0.7613611221313477, 0.7950222492218018, 0.5265101194381714, 0.5265101194381714, 0.7613611221313477]","[0.739234209060669, 0.739234209060669, 0.7534666657447815, 0.5265101194381714, 0.5265101194381714, 0.783160388469696, 0.38029855489730835, 0.7744128704071045, 0.7744128704071045, 0.7289412617683411, 0.5265101194381714, 0.7424216866493225, 0.38029855489730835, 0.5265101194381714, 0.5265101194381714, 0.7613611221313477, 0.7950222492218018, 0.5265101194381714, 0.5265101194381714, 0.7613611221313477]",0.6399598300457001,"['No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'yes', 'yes', 'no', 'no', 'no', 'no', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'no']",0.4,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.8
4266005,"[0.4398074746131897, 0.61555016040802, 0.5009841918945312, 0.45874273777008057, 0.5504563450813293, 0.5893028378486633, 0.628065288066864, 0.5289744734764099, 0.41182032227516174, 0.5546513795852661, 0.34997692704200745, 0.6108017563819885, 0.47910767793655396, 0.21288584172725677, 0.7206632494926453, 0.4997060298919678, 0.21288584172725677, 0.5307685732841492, 0.49609386920928955, 0.48487550020217896]","[0.4398074746131897, 0.61555016040802, 0.5009841918945312, 0.45874273777008057, 0.5504563450813293, 0.5893028378486633, 0.628065288066864, 0.5289744734764099, 0.41182032227516174, 0.5546513795852661, 0.34997692704200745, 0.6108017563819885, 0.47910767793655396, 0.21288584172725677, 0.7206632494926453, 0.4997060298919678, 0.21288584172725677, 0.5307685732841492, 0.49609386920928955, 0.48487550020217896]",0.4938060238957405,"['Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>']","['yes', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes']",0.45,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes']",0.8
7088002,,,,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
8844021,"[0.8399966359138489, 0.6740504503250122, 0.43050646781921387, 0.6740504503250122, 0.43050646781921387, 0.6740504503250122, 0.43050646781921387, 0.43050646781921387, 0.43050646781921387, 0.43050646781921387, 0.7716715335845947, 0.7673413753509521, 0.6919138431549072, 0.43050646781921387, 0.6740504503250122, 0.3503102660179138, 0.6919138431549072, 0.6740504503250122, 0.43050646781921387, 0.43050646781921387]","[0.8399966359138489, 0.6740504503250122, 0.43050646781921387, 0.6740504503250122, 0.43050646781921387, 0.6740504503250122, 0.43050646781921387, 0.43050646781921387, 0.43050646781921387, 0.43050646781921387, 0.7716715335845947, 0.7673413753509521, 0.6919138431549072, 0.43050646781921387, 0.6740504503250122, 0.3503102660179138, 0.6919138431549072, 0.6740504503250122, 0.43050646781921387, 0.43050646781921387]",0.5678978979587554,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['no', 'no', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'yes']",0.45,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95
9170002,"[0.2622745931148529, 0.2622745931148529, 0.2622745931148529, 0.2622745931148529, 0.35812854766845703, 0.2622745931148529, 0.2622745931148529, 0.2622745931148529, 0.2622745931148529, 0.35767972469329834, 0.35812854766845703, 0.2622745931148529, 0.35812854766845703, 0.35812854766845703, 0.35812854766845703, 0.2622745931148529, 0.2622745931148529, 0.2622745931148529, 0.35812854766845703, 0.35812854766845703]","[0.2622745931148529, 0.2622745931148529, 0.2622745931148529, 0.2622745931148529, 0.35812854766845703, 0.2622745931148529, 0.2622745931148529, 0.2622745931148529, 0.2622745931148529, 0.35767972469329834, 0.35812854766845703, 0.2622745931148529, 0.35812854766845703, 0.35812854766845703, 0.35812854766845703, 0.2622745931148529, 0.2622745931148529, 0.2622745931148529, 0.35812854766845703, 0.35812854766845703]",0.3005937337875366,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'no', 'yes', 'yes']",0.35,"['No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>']","['no', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'no', 'no', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'no', 'yes', 'yes']",0.5
9172000,"[0.38577955961227417, 0.2973679304122925, 0.39280253648757935, 0.22661244869232178, 0.42907050251960754, 0.2221934050321579, 0.5139276385307312, 0.18922126293182373, 0.396301805973053, 0.23704566061496735, 0.3460991382598877, 0.3460991382598877, 0.22388571500778198, 0.4680611193180084, 0.32648614048957825, 0.23528406023979187, 0.28636878728866577, 0.319121390581131, 0.20850105583667755, 0.38948848843574524]","[0.38577955961227417, 0.2973679304122925, 0.39280253648757935, 0.22661244869232178, 0.42907050251960754, 0.2221934050321579, 0.5139276385307312, 0.18922126293182373, 0.396301805973053, 0.23704566061496735, 0.3460991382598877, 0.3460991382598877, 0.22388571500778198, 0.4680611193180084, 0.32648614048957825, 0.23528406023979187, 0.28636878728866577, 0.319121390581131, 0.20850105583667755, 0.38948848843574524]",0.3219858892261982,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'yes']",0.75
10149001,"[0.19759924709796906, 0.6940953731536865, 0.3565586805343628, 0.5202221274375916, 0.5350984334945679, 0.682044506072998, 0.7004852294921875, 0.671470582485199, 0.45813655853271484, 0.3517562747001648, 0.19759924709796906, 0.3412531316280365, 0.4214923083782196, 0.38641607761383057, 0.19759924709796906, 0.19759924709796906, 0.571647047996521, 0.6899327039718628, 0.19759924709796906, 0.34620964527130127]","[0.19759924709796906, 0.6940953731536865, 0.3565586805343628, 0.5202221274375916, 0.5350984334945679, 0.682044506072998, 0.7004852294921875, 0.671470582485199, 0.45813655853271484, 0.3517562747001648, 0.19759924709796906, 0.3412531316280365, 0.4214923083782196, 0.38641607761383057, 0.19759924709796906, 0.19759924709796906, 0.571647047996521, 0.6899327039718628, 0.19759924709796906, 0.34620964527130127]",0.4357407458126545,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no', 'yes', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.3,"['No<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>']","['no', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'no', 'no', 'yes']",0.6
10591003,"[0.4589548707008362, 0.48654499650001526, 0.4573790431022644, 0.48230719566345215, 0.47107115387916565, 0.48172810673713684, 0.48230719566345215, 0.49359166622161865, 0.48230719566345215, 0.47107115387916565, 0.48230719566345215, 0.48692619800567627, 0.47107115387916565, 0.48230719566345215, 0.48230719566345215, 0.48230719566345215, 0.48230719566345215, 0.47854408621788025, 0.48230719566345215, 0.4812862277030945]","[0.4589548707008362, 0.48654499650001526, 0.4573790431022644, 0.48230719566345215, 0.47107115387916565, 0.48172810673713684, 0.48230719566345215, 0.49359166622161865, 0.48230719566345215, 0.47107115387916565, 0.48230719566345215, 0.48692619800567627, 0.47107115387916565, 0.48230719566345215, 0.48230719566345215, 0.48230719566345215, 0.48230719566345215, 0.47854408621788025, 0.48230719566345215, 0.4812862277030945]",0.47894667088985443,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes']",0.05,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes']",0.75
10681002,"[0.5013875961303711, 0.5013875961303711, 0.36455127596855164, 0.8946054577827454, 0.5013875961303711, 0.36455127596855164, 0.5013875961303711, 0.5013875961303711, 0.5013875961303711, 0.36455127596855164, 0.6720089316368103, 0.5013875961303711, 0.36455127596855164, 0.5013875961303711, 0.8840392827987671, 0.36455127596855164, 0.5013875961303711, 0.5013875961303711, 0.5013875961303711, 0.5013875961303711]","[0.5013875961303711, 0.5013875961303711, 0.36455127596855164, 0.8946054577827454, 0.5013875961303711, 0.36455127596855164, 0.5013875961303711, 0.5013875961303711, 0.5013875961303711, 0.36455127596855164, 0.6720089316368103, 0.5013875961303711, 0.36455127596855164, 0.5013875961303711, 0.8840392827987671, 0.36455127596855164, 0.5013875961303711, 0.5013875961303711, 0.5013875961303711, 0.5013875961303711]",0.5145030602812767,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95,"['Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
10928005,"[0.3214600086212158, 0.4315842092037201, 0.3214600086212158, 0.5220499038696289, 0.5220499038696289, 0.4315842092037201, 0.5046690702438354, 0.5196431875228882, 0.4315842092037201, 0.37582099437713623, 0.4315842092037201, 0.4336816072463989, 0.512997567653656, 0.5220499038696289, 0.4315842092037201, 0.4147210717201233, 0.5220499038696289, 0.4315842092037201, 0.4315842092037201, 0.5218062400817871]","[0.3214600086212158, 0.4315842092037201, 0.3214600086212158, 0.5220499038696289, 0.5220499038696289, 0.4315842092037201, 0.5046690702438354, 0.5196431875228882, 0.4315842092037201, 0.37582099437713623, 0.4315842092037201, 0.4336816072463989, 0.512997567653656, 0.5220499038696289, 0.4315842092037201, 0.4147210717201233, 0.5220499038696289, 0.4315842092037201, 0.4315842092037201, 0.5218062400817871]",0.45177744179964063,"['Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
11182000,"[0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267]","[0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267, 0.19329962134361267]",0.19329962134361267,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'yes', 'no']",0.1
11184002,"[0.29818472266197205, 0.4314045011997223, 0.4314045011997223, 0.29818472266197205, 0.4314045011997223, 0.29818472266197205, 0.4314045011997223, 0.4314045011997223, 0.4314045011997223, 0.4314045011997223, 0.46912500262260437, 0.4314045011997223, 0.4314045011997223, 0.4314045011997223, 0.4314045011997223, 0.46996113657951355, 0.4314045011997223, 0.4314045011997223, 0.4314045011997223, 0.4314045011997223]","[0.29818472266197205, 0.4314045011997223, 0.4314045011997223, 0.29818472266197205, 0.4314045011997223, 0.29818472266197205, 0.4314045011997223, 0.4314045011997223, 0.4314045011997223, 0.4314045011997223, 0.46912500262260437, 0.4314045011997223, 0.4314045011997223, 0.4314045011997223, 0.4314045011997223, 0.46996113657951355, 0.4314045011997223, 0.4314045011997223, 0.4314045011997223, 0.4314045011997223]",0.4152353912591934,"['Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['no', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes']",0.8,"['Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'No.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes<|eot_id|>']","['yes', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes']",0.85
