question_id,grounding_grounding_sam,grounding_grounding_sam_processed,grounding_grounding_sam_mean,grounding_qwen_vl,grounding_qwen_vl_processed,grounding_qwen_vl_mean,grounding_llama32_11b,grounding_llama32_11b_processed,grounding_llama32_11b_mean,grounding_gemini,grounding_gemini_processed,grounding_gemini_mean
44420,"[0.504112184047699, 0.504112184047699, 0.504112184047699, 0.5649987459182739, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.5249578952789307, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.504112184047699]","[0.504112184047699, 0.504112184047699, 0.504112184047699, 0.5649987459182739, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.5249578952789307, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.504112184047699, 0.504112184047699]",0.5081987977027893,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
54822,"[0.32199275493621826, 0.37307605147361755, 0.3261640965938568, 0.2775708734989166, 0.37307605147361755, 0.4101654887199402, 0.6540113687515259, 0.37307605147361755, 0.3365490734577179, 0.32241931557655334, 0.31869715452194214, 0.6856338381767273, 0.3911733329296112, 0.37307605147361755, 0.2775708734989166, 0.37307605147361755, 0.2766905128955841, 0.2775708734989166, 0.34764784574508667, 0.37307605147361755]","[0.32199275493621826, 0.37307605147361755, 0.3261640965938568, 0.2775708734989166, 0.37307605147361755, 0.4101654887199402, 0.6540113687515259, 0.37307605147361755, 0.3365490734577179, 0.32241931557655334, 0.31869715452194214, 0.6856338381767273, 0.3911733329296112, 0.37307605147361755, 0.2775708734989166, 0.37307605147361755, 0.2766905128955841, 0.2775708734989166, 0.34764784574508667, 0.37307605147361755]",0.37311568558216096,"['Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no']",0.05,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
91480,,,,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes']",0.9,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes']",0.9
91951,,,,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
95171,,,,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
95561,,,,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.05,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95
107840,"[0.5117471218109131, 0.5353413820266724, 0.5315133333206177, 0.3460991382598877, 0.3460991382598877, 0.41887518763542175, 0.5358271598815918, 0.6116139888763428, 0.9171544313430786, 0.8226170539855957, 0.5043982267379761, 0.875361442565918, 0.5894801020622253, 0.3460991382598877, 0.5353413820266724, 0.5361307859420776, 0.3460991382598877, 0.7028360962867737, 0.38537463545799255, 0.5043982267379761]","[0.5117471218109131, 0.5353413820266724, 0.5315133333206177, 0.3460991382598877, 0.3460991382598877, 0.41887518763542175, 0.5358271598815918, 0.6116139888763428, 0.9171544313430786, 0.8226170539855957, 0.5043982267379761, 0.875361442565918, 0.5894801020622253, 0.3460991382598877, 0.5353413820266724, 0.5361307859420776, 0.3460991382598877, 0.7028360962867737, 0.38537463545799255, 0.5043982267379761]",0.5451203554868698,"['No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes']",0.95,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Not sure', 'Not sure', 'Yes', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Not sure', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes']",0.8
108181,"[0.38954654335975647, 0.7381031513214111, 0.7849791049957275, 0.7108290791511536, 0.44019854068756104, 0.786786675453186, 0.5328505635261536, 0.8116759657859802, 0.7633073925971985, 0.8415654301643372, 0.8074606657028198, 0.7615384459495544, 0.7814974188804626, 0.8053262233734131, 0.5836780667304993, 0.8330531716346741, 0.8216173648834229, 0.8125700354576111, 0.4438716173171997, 0.8060905337333679]","[0.38954654335975647, 0.7381031513214111, 0.7849791049957275, 0.7108290791511536, 0.44019854068756104, 0.786786675453186, 0.5328505635261536, 0.8116759657859802, 0.7633073925971985, 0.8415654301643372, 0.8074606657028198, 0.7615384459495544, 0.7814974188804626, 0.8053262233734131, 0.5836780667304993, 0.8330531716346741, 0.8216173648834229, 0.8125700354576111, 0.4438716173171997, 0.8060905337333679]",0.7128272995352745,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes']",0.9,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95
114610,"[0.5526000261306763, 0.43650195002555847, 0.45680350065231323, 0.43650195002555847, 0.44191381335258484, 0.43650195002555847, 0.43650195002555847, 0.6052742004394531, 0.443208783864975, 0.43650195002555847, 0.45937925577163696, 0.5526000261306763, 0.5970206260681152, 0.7146279811859131, 0.43650195002555847, 0.43650195002555847, 0.43650195002555847, 0.5927844643592834, 0.43650195002555847, 0.45937925577163696]","[0.5526000261306763, 0.43650195002555847, 0.45680350065231323, 0.43650195002555847, 0.44191381335258484, 0.43650195002555847, 0.43650195002555847, 0.6052742004394531, 0.443208783864975, 0.43650195002555847, 0.45937925577163696, 0.5526000261306763, 0.5970206260681152, 0.7146279811859131, 0.43650195002555847, 0.43650195002555847, 0.43650195002555847, 0.5927844643592834, 0.43650195002555847, 0.45937925577163696]",0.49020547419786453,"['Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes\n', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
115441,"[0.42769548296928406, 0.46924665570259094, 0.3953676223754883, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094]","[0.42769548296928406, 0.46924665570259094, 0.3953676223754883, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094, 0.46924665570259094]",0.46347514539957047,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n', 'Yes\n']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
125090,"[0.796609103679657, 0.5053021907806396, 0.5083686709403992, 0.4976082444190979, 0.6664968132972717, 0.4928593337535858, 0.49807074666023254, 0.8037906289100647, 0.7849791049957275, 0.5491873025894165, 0.555344820022583, 0.8275495767593384, 0.4956856966018677, 0.7879312038421631, 0.5959041118621826, 0.815232515335083, 0.6448963284492493, 0.5177385210990906, 0.6519090533256531, 0.5460120439529419]","[0.796609103679657, 0.5053021907806396, 0.5083686709403992, 0.4976082444190979, 0.6664968132972717, 0.4928593337535858, 0.49807074666023254, 0.8037906289100647, 0.7849791049957275, 0.5491873025894165, 0.555344820022583, 0.8275495767593384, 0.4956856966018677, 0.7879312038421631, 0.5959041118621826, 0.815232515335083, 0.6448963284492493, 0.5177385210990906, 0.6519090533256531, 0.5460120439529419]",0.6270738005638122,"['No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.05,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes\n', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
