question_id,grounding_grounding_sam,grounding_grounding_sam_processed,grounding_grounding_sam_mean,grounding_qwen_vl,grounding_qwen_vl_processed,grounding_qwen_vl_mean,grounding_llama32_11b,grounding_llama32_11b_processed,grounding_llama32_11b_mean,grounding_clip,grounding_clip_processed,grounding_clip_mean
462330000,"[0.929951012134552, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.9334307909011841, 0.9138304591178894, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.897335946559906, 0.8967949151992798, 0.897335946559906]","[0.929951012134552, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.9334307909011841, 0.9138304591178894, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.8967949151992798, 0.897335946559906, 0.8967949151992798, 0.897335946559906]",0.9011903941631317,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'yes']",0.1,,,,"[25.763744354248047, 25.7471866607666, 25.7471866607666, 25.7471866607666, 25.7471866607666, 25.7471866607666, 25.7471866607666, 25.7471866607666, 25.7471866607666, 25.7471866607666, 25.30113410949707, 26.48809242248535, 25.7471866607666, 25.7471866607666, 25.7471866607666, 25.7471866607666, 25.7471866607666, 26.196197509765625, 25.7471866607666, 26.196197509765625]","[25.763744354248047, 25.7471866607666, 25.7471866607666, 25.7471866607666, 25.7471866607666, 25.7471866607666, 25.7471866607666, 25.7471866607666, 25.7471866607666, 25.7471866607666, 25.30113410949707, 26.48809242248535, 25.7471866607666, 25.7471866607666, 25.7471866607666, 25.7471866607666, 25.7471866607666, 26.196197509765625, 25.7471866607666, 26.196197509765625]",25.80765829086304
462345000,"[0.37536293268203735, 0.37536293268203735, 0.391289621591568, 0.37536293268203735, 0.37536293268203735, 0.37536293268203735, 0.37536293268203735, 0.37536293268203735, 0.391289621591568, 0.27737510204315186, 0.37536293268203735, 0.37536293268203735, 0.3559987545013428, 0.37536293268203735, 0.28348374366760254, 0.37536293268203735, 0.37536293268203735, 0.37536293268203735, 0.23405630886554718, 0.37536293268203735]","[0.37536293268203735, 0.37536293268203735, 0.391289621591568, 0.37536293268203735, 0.37536293268203735, 0.37536293268203735, 0.37536293268203735, 0.37536293268203735, 0.391289621591568, 0.27737510204315186, 0.37536293268203735, 0.37536293268203735, 0.3559987545013428, 0.37536293268203735, 0.28348374366760254, 0.37536293268203735, 0.37536293268203735, 0.37536293268203735, 0.23405630886554718, 0.37536293268203735]",0.35942871049046515,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,,,,"[20.777711868286133, 20.777711868286133, 20.58382797241211, 20.777711868286133, 20.777711868286133, 20.777711868286133, 20.777711868286133, 20.777711868286133, 20.58382797241211, 22.515552520751953, 20.777711868286133, 20.777711868286133, 20.440452575683594, 20.777711868286133, 23.13739585876465, 20.777711868286133, 20.777711868286133, 20.777711868286133, 23.062116622924805, 20.777711868286133]","[20.777711868286133, 20.777711868286133, 20.58382797241211, 20.777711868286133, 20.777711868286133, 20.777711868286133, 20.777711868286133, 20.777711868286133, 20.58382797241211, 22.515552520751953, 20.777711868286133, 20.777711868286133, 20.440452575683594, 20.777711868286133, 23.13739585876465, 20.777711868286133, 20.777711868286133, 20.777711868286133, 23.062116622924805, 20.777711868286133]",21.060556983947755
462584002,"[0.35644665360450745, 0.3260568082332611, 0.4066852629184723, 0.3711366057395935, 0.3889661133289337, 0.4015118181705475, 0.3937346339225769, 0.3509773313999176, 0.38676342368125916, 0.38948848843574524, 0.37376153469085693, 0.3938511908054352, 0.3830641508102417, 0.37874627113342285, 0.35042136907577515, 0.41182032227516174, 0.36727026104927063, 0.41258934140205383, 0.3775406777858734, 0.3736472427845001]","[0.35644665360450745, 0.3260568082332611, 0.4066852629184723, 0.3711366057395935, 0.3889661133289337, 0.4015118181705475, 0.3937346339225769, 0.3509773313999176, 0.38676342368125916, 0.38948848843574524, 0.37376153469085693, 0.3938511908054352, 0.3830641508102417, 0.37874627113342285, 0.35042136907577515, 0.41182032227516174, 0.36727026104927063, 0.41258934140205383, 0.3775406777858734, 0.3736472427845001]",0.3797239750623703,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,,,,"[23.114913940429688, 24.114139556884766, 22.775190353393555, 23.385713577270508, 26.369630813598633, 24.612747192382812, 22.78085708618164, 24.466463088989258, 23.257722854614258, 27.182870864868164, 24.929956436157227, 24.84956169128418, 24.657882690429688, 20.860397338867188, 23.833097457885742, 25.78485107421875, 25.309913635253906, 24.80050277709961, 25.33025360107422, 22.61311912536621]","[23.114913940429688, 24.114139556884766, 22.775190353393555, 23.385713577270508, 26.369630813598633, 24.612747192382812, 22.78085708618164, 24.466463088989258, 23.257722854614258, 27.182870864868164, 24.929956436157227, 24.84956169128418, 24.657882690429688, 20.860397338867188, 23.833097457885742, 25.78485107421875, 25.309913635253906, 24.80050277709961, 25.33025360107422, 22.61311912536621]",24.2514892578125
463012000,"[0.41430631279945374, 0.3903596103191376, 0.28947213292121887, 0.5515737533569336, 0.4025682508945465, 0.28947213292121887, 0.50244140625, 0.38543248176574707, 0.28947213292121887, 0.4088076949119568, 0.3376401662826538, 0.4834807813167572, 0.5821347832679749, 0.4081588089466095, 0.28947213292121887, 0.37811458110809326, 0.28947213292121887, 0.44779232144355774, 0.4631710648536682, 0.28947213292121887]","[0.41430631279945374, 0.3903596103191376, 0.28947213292121887, 0.5515737533569336, 0.4025682508945465, 0.28947213292121887, 0.50244140625, 0.38543248176574707, 0.28947213292121887, 0.4088076949119568, 0.3376401662826538, 0.4834807813167572, 0.5821347832679749, 0.4081588089466095, 0.28947213292121887, 0.37811458110809326, 0.28947213292121887, 0.44779232144355774, 0.4631710648536682, 0.28947213292121887]",0.39464074075222016,"['No<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>']","['no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes']",0.85,,,,"[29.524982452392578, 25.974056243896484, 15.684223175048828, 28.12293815612793, 27.4697265625, 15.684223175048828, 28.620943069458008, 23.37127113342285, 15.684223175048828, 28.01598358154297, 28.639766693115234, 28.514850616455078, 29.434770584106445, 27.68648338317871, 15.684223175048828, 27.12023162841797, 15.684223175048828, 27.33432960510254, 28.59039878845215, 15.684223175048828]","[29.524982452392578, 25.974056243896484, 15.684223175048828, 28.12293815612793, 27.4697265625, 15.684223175048828, 28.620943069458008, 23.37127113342285, 15.684223175048828, 28.01598358154297, 28.639766693115234, 28.514850616455078, 29.434770584106445, 27.68648338317871, 15.684223175048828, 27.12023162841797, 15.684223175048828, 27.33432960510254, 28.59039878845215, 15.684223175048828]",24.126303577423094
463588004,"[0.4932750463485718, 0.5354627966880798, 0.2985936105251312, 0.2985936105251312, 0.5533846020698547, 0.2985936105251312, 0.4832673668861389, 0.5776740908622742, 0.2745458483695984, 0.2813068628311157, 0.37880370020866394, 0.2820972800254822, 0.4927830696105957, 0.5201459527015686, 0.29563647508621216, 0.4718468189239502, 0.39303550124168396, 0.4718468189239502, 0.5288528203964233, 0.2985936105251312]","[0.4932750463485718, 0.5354627966880798, 0.2985936105251312, 0.2985936105251312, 0.5533846020698547, 0.2985936105251312, 0.4832673668861389, 0.5776740908622742, 0.2745458483695984, 0.2813068628311157, 0.37880370020866394, 0.2820972800254822, 0.4927830696105957, 0.5201459527015686, 0.29563647508621216, 0.4718468189239502, 0.39303550124168396, 0.4718468189239502, 0.5288528203964233, 0.2985936105251312]",0.41141697466373445,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>']","['no', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'yes', 'yes', 'no', 'yes']",0.55,,,,"[30.548725128173828, 31.057497024536133, 27.215961456298828, 27.215961456298828, 29.546600341796875, 27.215961456298828, 30.927932739257812, 29.85318374633789, 27.760112762451172, 27.938446044921875, 28.308916091918945, 27.771297454833984, 28.28388786315918, 28.713836669921875, 27.84590721130371, 27.331602096557617, 27.87662124633789, 27.331602096557617, 30.724079132080078, 27.215961456298828]","[30.548725128173828, 31.057497024536133, 27.215961456298828, 27.215961456298828, 29.546600341796875, 27.215961456298828, 30.927932739257812, 29.85318374633789, 27.760112762451172, 27.938446044921875, 28.308916091918945, 27.771297454833984, 28.28388786315918, 28.713836669921875, 27.84590721130371, 27.331602096557617, 27.87662124633789, 27.331602096557617, 30.724079132080078, 27.215961456298828]",28.53420467376709
464176002,"[0.5296435356140137, 0.3644382059574127, 0.36364689469337463, 0.7058864235877991, 0.4195290207862854, 0.4403790235519409, 0.7219392657279968, 0.5133711695671082, 0.4016878008842468, 0.40650850534439087, 0.38560599088668823, 0.36398595571517944, 0.5296435356140137, 0.4947245121002197, 0.4802044630050659, 0.7058864235877991, 0.3842187523841858, 0.5296435356140137, 0.4195290207862854, 0.37239107489585876]","[0.5296435356140137, 0.3644382059574127, 0.36364689469337463, 0.7058864235877991, 0.4195290207862854, 0.4403790235519409, 0.7219392657279968, 0.5133711695671082, 0.4016878008842468, 0.40650850534439087, 0.38560599088668823, 0.36398595571517944, 0.5296435356140137, 0.4947245121002197, 0.4802044630050659, 0.7058864235877991, 0.3842187523841858, 0.5296435356140137, 0.4195290207862854, 0.37239107489585876]",0.47664315551519393,"['No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.05,,,,"[25.78681755065918, 27.229352951049805, 29.676288604736328, 24.932519912719727, 27.53448486328125, 25.322978973388672, 29.11174964904785, 26.096132278442383, 29.705873489379883, 28.272279739379883, 26.695560455322266, 28.74060821533203, 25.78681755065918, 26.53489112854004, 21.64525604248047, 24.932519912719727, 29.821475982666016, 25.78681755065918, 27.53448486328125, 29.545391082763672]","[25.78681755065918, 27.229352951049805, 29.676288604736328, 24.932519912719727, 27.53448486328125, 25.322978973388672, 29.11174964904785, 26.096132278442383, 29.705873489379883, 28.272279739379883, 26.695560455322266, 28.74060821533203, 25.78681755065918, 26.53489112854004, 21.64525604248047, 24.932519912719727, 29.821475982666016, 25.78681755065918, 27.53448486328125, 29.545391082763672]",27.03461503982544
464263001,"[0.20165595412254333, 0.20165595412254333, 0.20165595412254333, 0.49959608912467957, 0.20165595412254333, 0.20165595412254333, 0.20165595412254333, 0.20165595412254333, 0.5546513795852661, 0.20165595412254333, 0.4135955572128296, 0.20165595412254333, 0.43968719244003296, 0.20165595412254333, 0.43968719244003296, 0.5759457945823669, 0.5546513795852661, 0.20165595412254333, 0.5892437100410461, 0.4135955572128296]","[0.20165595412254333, 0.20165595412254333, 0.20165595412254333, 0.49959608912467957, 0.20165595412254333, 0.20165595412254333, 0.20165595412254333, 0.20165595412254333, 0.5546513795852661, 0.20165595412254333, 0.4135955572128296, 0.20165595412254333, 0.43968719244003296, 0.20165595412254333, 0.43968719244003296, 0.5759457945823669, 0.5546513795852661, 0.20165595412254333, 0.5892437100410461, 0.4135955572128296]",0.33494346737861636,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'no']",0.1,,,,"[21.1518611907959, 21.1518611907959, 21.1518611907959, 25.784257888793945, 21.1518611907959, 21.1518611907959, 21.1518611907959, 21.1518611907959, 24.04119873046875, 21.1518611907959, 25.101884841918945, 21.1518611907959, 24.21698760986328, 21.1518611907959, 24.21698760986328, 24.8770751953125, 24.04119873046875, 21.1518611907959, 21.45105743408203, 25.101884841918945]","[21.1518611907959, 21.1518611907959, 21.1518611907959, 25.784257888793945, 21.1518611907959, 21.1518611907959, 21.1518611907959, 21.1518611907959, 24.04119873046875, 21.1518611907959, 25.101884841918945, 21.1518611907959, 24.21698760986328, 21.1518611907959, 24.21698760986328, 24.8770751953125, 24.04119873046875, 21.1518611907959, 21.45105743408203, 25.101884841918945]",22.575150299072266
464911007,"[0.3638729155063629, 0.3638729155063629, 0.3638729155063629, 0.3638729155063629, 0.37719646096229553, 0.37719646096229553, 0.37421879172325134, 0.3638729155063629, 0.3638729155063629, 0.3638729155063629, 0.37719646096229553, 0.3638729155063629, 0.3638729155063629, 0.3767377734184265, 0.37719646096229553, 0.4074513018131256, 0.38948848843574524, 0.3638729155063629, 0.37719646096229553, 0.3638729155063629]","[0.3638729155063629, 0.3638729155063629, 0.3638729155063629, 0.3638729155063629, 0.37719646096229553, 0.37719646096229553, 0.37421879172325134, 0.3638729155063629, 0.3638729155063629, 0.3638729155063629, 0.37719646096229553, 0.3638729155063629, 0.3638729155063629, 0.3767377734184265, 0.37719646096229553, 0.4074513018131256, 0.38948848843574524, 0.3638729155063629, 0.37719646096229553, 0.3638729155063629]",0.3718240365386009,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",0.05,,,,"[23.5635986328125, 23.5635986328125, 23.5635986328125, 23.5635986328125, 26.46917152404785, 26.46917152404785, 25.896507263183594, 23.5635986328125, 23.5635986328125, 23.5635986328125, 26.46917152404785, 23.5635986328125, 23.5635986328125, 26.58786392211914, 26.46917152404785, 30.68019676208496, 28.064781188964844, 23.5635986328125, 26.46917152404785, 23.5635986328125]","[23.5635986328125, 23.5635986328125, 23.5635986328125, 23.5635986328125, 26.46917152404785, 26.46917152404785, 25.896507263183594, 23.5635986328125, 23.5635986328125, 23.5635986328125, 26.46917152404785, 23.5635986328125, 23.5635986328125, 26.58786392211914, 26.46917152404785, 30.68019676208496, 28.064781188964844, 23.5635986328125, 26.46917152404785, 23.5635986328125]",25.138739585876465
465996000,"[0.21683959662914276, 0.2436424344778061, 0.42274293303489685, 0.2557152211666107, 0.5311181545257568, 0.25552940368652344, 0.24077458679676056, 0.2529372572898865, 0.2354598045349121, 0.24508501589298248, 0.1555909961462021, 0.2668346166610718, 0.2487165927886963, 0.24508501589298248, 0.24310296773910522, 0.29645052552223206, 0.25664564967155457, 0.24635197222232819, 0.3850277364253998, 0.23388129472732544]","[0.21683959662914276, 0.2436424344778061, 0.42274293303489685, 0.2557152211666107, 0.5311181545257568, 0.25552940368652344, 0.24077458679676056, 0.2529372572898865, 0.2354598045349121, 0.24508501589298248, 0.1555909961462021, 0.2668346166610718, 0.2487165927886963, 0.24508501589298248, 0.24310296773910522, 0.29645052552223206, 0.25664564967155457, 0.24635197222232819, 0.3850277364253998, 0.23388129472732544]",0.2738765887916088,"['No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,,,,"[21.732900619506836, 23.61324691772461, 25.398784637451172, 21.72469711303711, 17.683374404907227, 23.29111099243164, 22.47093391418457, 23.077396392822266, 27.746423721313477, 23.163368225097656, 21.727144241333008, 22.252235412597656, 22.948997497558594, 23.163368225097656, 22.563514709472656, 19.463092803955078, 23.061986923217773, 22.868391036987305, 25.023988723754883, 22.803255081176758]","[21.732900619506836, 23.61324691772461, 25.398784637451172, 21.72469711303711, 17.683374404907227, 23.29111099243164, 22.47093391418457, 23.077396392822266, 27.746423721313477, 23.163368225097656, 21.727144241333008, 22.252235412597656, 22.948997497558594, 23.163368225097656, 22.563514709472656, 19.463092803955078, 23.061986923217773, 22.868391036987305, 25.023988723754883, 22.803255081176758]",22.788910579681396
465996007,"[0.45429056882858276, 0.85500568151474, 0.7932661771774292, 0.5889482498168945, 0.5982535481452942, 0.7696001529693604, 0.6205641031265259, 0.7000752091407776, 0.43344178795814514, 0.48188045620918274, 0.545921266078949, 0.8864204287528992, 0.41105177998542786, 0.7204666137695312, 0.8765287399291992, 0.5953749418258667, 0.45429056882858276, 0.35287049412727356, 0.5953749418258667, 0.5953749418258667]","[0.45429056882858276, 0.85500568151474, 0.7932661771774292, 0.5889482498168945, 0.5982535481452942, 0.7696001529693604, 0.6205641031265259, 0.7000752091407776, 0.43344178795814514, 0.48188045620918274, 0.545921266078949, 0.8864204287528992, 0.41105177998542786, 0.7204666137695312, 0.8765287399291992, 0.5953749418258667, 0.45429056882858276, 0.35287049412727356, 0.5953749418258667, 0.5953749418258667]",0.6164500325918197,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no']",0.05,,,,"[25.999582290649414, 28.75897979736328, 27.068843841552734, 25.385395050048828, 25.371837615966797, 28.27881622314453, 29.429800033569336, 26.40439224243164, 28.31819725036621, 28.687835693359375, 21.73538589477539, 28.500652313232422, 27.090129852294922, 23.017513275146484, 29.366168975830078, 27.758705139160156, 25.999582290649414, 24.76972007751465, 27.758705139160156, 27.758705139160156]","[25.999582290649414, 28.75897979736328, 27.068843841552734, 25.385395050048828, 25.371837615966797, 28.27881622314453, 29.429800033569336, 26.40439224243164, 28.31819725036621, 28.687835693359375, 21.73538589477539, 28.500652313232422, 27.090129852294922, 23.017513275146484, 29.366168975830078, 27.758705139160156, 25.999582290649414, 24.76972007751465, 27.758705139160156, 27.758705139160156]",26.872947406768798
466347005,"[0.8774768114089966, 0.6109758615493774, 0.8858291506767273, 0.5403175354003906, 0.42763569951057434, 0.9430335760116577, 0.516488790512085, 0.9222025275230408, 0.9430335760116577, 0.8816148638725281, 0.6486889719963074, 0.8166989684104919, 0.7121320366859436, 0.32734566926956177, 0.46872979402542114, 0.6539008617401123, 0.43224310874938965, 0.9381240010261536, 0.40627291798591614, 0.8470844030380249]","[0.8774768114089966, 0.6109758615493774, 0.8858291506767273, 0.5403175354003906, 0.42763569951057434, 0.9430335760116577, 0.516488790512085, 0.9222025275230408, 0.9430335760116577, 0.8816148638725281, 0.6486889719963074, 0.8166989684104919, 0.7121320366859436, 0.32734566926956177, 0.46872979402542114, 0.6539008617401123, 0.43224310874938965, 0.9381240010261536, 0.40627291798591614, 0.8470844030380249]",0.6899914562702179,"['Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>']","['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no', 'yes']",0.2,,,,"[25.810802459716797, 24.925081253051758, 26.51455307006836, 25.544952392578125, 29.303020477294922, 26.09969711303711, 20.153581619262695, 26.295154571533203, 26.09969711303711, 25.442426681518555, 26.127206802368164, 27.241086959838867, 25.788311004638672, 28.646957397460938, 26.44869613647461, 25.87607765197754, 26.135072708129883, 30.2124080657959, 25.831716537475586]","[25.810802459716797, 24.925081253051758, 26.51455307006836, 25.544952392578125, 29.303020477294922, 26.09969711303711, 20.153581619262695, 26.295154571533203, 26.09969711303711, 25.442426681518555, 26.127206802368164, 27.241086959838867, 25.788311004638672, 28.646957397460938, 26.44869613647461, 25.87607765197754, 26.135072708129883, 30.2124080657959, 25.831716537475586]",26.236657895539935
467742002,"[0.29289859533309937, 0.29289859533309937, 0.29289859533309937, 0.29289859533309937, 0.2708657681941986, 0.29289859533309937, 0.2708657681941986, 0.2708657681941986, 0.29289859533309937, 0.29289859533309937, 0.29289859533309937, 0.29289859533309937, 0.2708657681941986, 0.2708657681941986, 0.29289859533309937, 0.29289859533309937, 0.29289859533309937, 0.2708657681941986, 0.2708657681941986, 0.29289859533309937]","[0.29289859533309937, 0.29289859533309937, 0.29289859533309937, 0.29289859533309937, 0.2708657681941986, 0.29289859533309937, 0.2708657681941986, 0.2708657681941986, 0.29289859533309937, 0.29289859533309937, 0.29289859533309937, 0.29289859533309937, 0.2708657681941986, 0.2708657681941986, 0.29289859533309937, 0.29289859533309937, 0.29289859533309937, 0.2708657681941986, 0.2708657681941986, 0.29289859533309937]",0.2851871058344841,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'yes']",0.65,,,,"[19.03249168395996, 19.03249168395996, 19.03249168395996, 19.03249168395996, 20.175703048706055, 19.03249168395996, 20.175703048706055, 20.175703048706055, 19.03249168395996, 19.03249168395996, 19.03249168395996, 19.03249168395996, 20.175703048706055, 20.175703048706055, 19.03249168395996, 19.03249168395996, 19.03249168395996, 20.175703048706055, 20.175703048706055, 19.03249168395996]","[19.03249168395996, 19.03249168395996, 19.03249168395996, 19.03249168395996, 20.175703048706055, 19.03249168395996, 20.175703048706055, 20.175703048706055, 19.03249168395996, 19.03249168395996, 19.03249168395996, 19.03249168395996, 20.175703048706055, 20.175703048706055, 19.03249168395996, 19.03249168395996, 19.03249168395996, 20.175703048706055, 20.175703048706055, 19.03249168395996]",19.432615661621092
